preamble,stimulus,item,category,rank,"score (sum, mean, [list)",params,model
A razor blade is a,weapon.,razor blade,weapon,38,"(-3.339662551879883, -1.6698312759399414, [-3.264892578125, -0.07476997375488281])",109514298,bert-base-uncased
A rocket is a,weapon.,rocket,weapon,39,"(-3.7861862182617188, -1.8930931091308594, [-3.716794967651367, -0.06939125061035156])",109514298,bert-base-uncased
A judo is a,weapon.,judo,weapon,40,"(-4.437602996826172, -2.218801498413086, [-4.331033706665039, -0.10656929016113281])",109514298,bert-base-uncased
A stick is a,weapon.,stick,weapon,41,"(-2.509036064147949, -1.2545180320739746, [-2.399958610534668, -0.10907745361328125])",109514298,bert-base-uncased
A poison is a,weapon.,poison,weapon,42,"(-3.588536262512207, -1.7942681312561035, [-3.502711296081543, -0.08582496643066406])",109514298,bert-base-uncased
A rock is a,weapon.,rock,weapon,43,"(-7.183525085449219, -3.5917625427246094, [-7.095279693603516, -0.08824539184570312])",109514298,bert-base-uncased
A stone is a,weapon.,stone,weapon,44,"(-6.59650182723999, -3.298250913619995, [-6.5077223777771, -0.08877944946289062])",109514298,bert-base-uncased
Gas is a,weapon.,gas,weapon,45,"(-5.204514026641846, -2.602257013320923, [-5.0530171394348145, -0.15149688720703125])",109514298,bert-base-uncased
A chain is a,weapon.,chain,weapon,46,"(-7.557462215423584, -3.778731107711792, [-7.48018217086792, -0.07728004455566406])",109514298,bert-base-uncased
A scissor is a,weapon.,scissor,weapon,47,"(-3.941225051879883, -1.9706125259399414, [-3.8529396057128906, -0.08828544616699219])",109514298,bert-base-uncased
A brick is a,weapon.,brick,weapon,48,"(-6.353000640869141, -3.1765003204345703, [-6.243099212646484, -0.10990142822265625])",109514298,bert-base-uncased
A pitchfork is a,weapon.,pitchfork,weapon,49,"(-4.787958145141602, -2.393979072570801, [-4.698251724243164, -0.0897064208984375])",109514298,bert-base-uncased
A hammer is a,weapon.,hammer,weapon,50,"(-2.7713632583618164, -1.3856816291809082, [-2.6789960861206055, -0.09236717224121094])",109514298,bert-base-uncased
A word is a,weapon.,word,weapon,51,"(-7.077475547790527, -3.5387377738952637, [-7.020451545715332, -0.05702400207519531])",109514298,bert-base-uncased
A hand is a,weapon.,hand,weapon,52,"(-3.855808734893799, -1.9279043674468994, [-3.7618680000305176, -0.09394073486328125])",109514298,bert-base-uncased
A pipe is a,weapon.,pipe,weapon,53,"(-6.832336902618408, -3.416168451309204, [-6.731522083282471, -0.1008148193359375])",109514298,bert-base-uncased
A rope is a,weapon.,rope,weapon,54,"(-7.1818342208862305, -3.5909171104431152, [-7.098254203796387, -0.08358001708984375])",109514298,bert-base-uncased
An airplane is a,weapon.,airplane,weapon,55,"(-5.201968669891357, -2.6009843349456787, [-5.1380534172058105, -0.06391525268554688])",109514298,bert-base-uncased
A foot is a,weapon.,foot,weapon,56,"(-5.943849563598633, -2.9719247817993164, [-5.815410614013672, -0.12843894958496094])",109514298,bert-base-uncased
A car is a,weapon.,car,weapon,57,"(-6.531406402587891, -3.2657032012939453, [-6.442255020141602, -0.08915138244628906])",109514298,bert-base-uncased
A screwdriver is a,weapon.,screwdriver,weapon,58,"(-4.522031784057617, -2.2610158920288086, [-4.462471008300781, -0.05956077575683594])",109514298,bert-base-uncased
Glass is a,weapon.,glass,weapon,59,"(-4.977529048919678, -2.488764524459839, [-4.824203014373779, -0.15332603454589844])",109514298,bert-base-uncased
A shoe is a,weapon.,shoe,weapon,60,"(-6.29292631149292, -3.14646315574646, [-6.190852642059326, -0.10207366943359375])",109514298,bert-base-uncased
