preamble,stimulus,item,category,rank,true,"score (sum, mean, [list)",params,model
It is false that green pepper is a,vegetable.,green pepper,vegetable,23,-1,"(-2.918459892272949, -1.4592299461364746, [-2.860898017883301, -0.05756187438964844])",335174458,bert-large-uncased
It is true that okra is a,vegetable.,okra,vegetable,24,1,"(-2.6167984008789062, -1.3083992004394531, [-2.472484588623047, -0.14431381225585938])",335174458,bert-large-uncased
It is false that okra is a,vegetable.,okra,vegetable,24,-1,"(-3.0130538940429688, -1.5065269470214844, [-2.9297561645507812, -0.0832977294921875])",335174458,bert-large-uncased
It is true that radish is a,vegetable.,radish,vegetable,25,1,"(-1.826324462890625, -0.9131622314453125, [-1.6448211669921875, -0.1815032958984375])",335174458,bert-large-uncased
It is false that radish is a,vegetable.,radish,vegetable,25,-1,"(-2.1495046615600586, -1.0747523307800293, [-2.034184455871582, -0.11532020568847656])",335174458,bert-large-uncased
It is true that onion is a,vegetable.,onion,vegetable,26,1,"(-1.0905036926269531, -0.5452518463134766, [-0.9568824768066406, -0.1336212158203125])",335174458,bert-large-uncased
It is false that onion is a,vegetable.,onion,vegetable,26,-1,"(-1.538442611694336, -0.769221305847168, [-1.4444656372070312, -0.09397697448730469])",335174458,bert-large-uncased
It is true that bean is a,vegetable.,bean,vegetable,27,1,"(-5.955294609069824, -2.977647304534912, [-5.820586204528809, -0.13470840454101562])",335174458,bert-large-uncased
It is false that bean is a,vegetable.,bean,vegetable,27,-1,"(-6.273609638214111, -3.1368048191070557, [-6.170259952545166, -0.10334968566894531])",335174458,bert-large-uncased
It is true that green onion is a,vegetable.,green onion,vegetable,28,1,"(-1.1037912368774414, -0.5518956184387207, [-1.0225706100463867, -0.08122062683105469])",335174458,bert-large-uncased
It is false that green onion is a,vegetable.,green onion,vegetable,28,-1,"(-1.658106803894043, -0.8290534019470215, [-1.6050634384155273, -0.053043365478515625])",335174458,bert-large-uncased
It is true that potato is a,vegetable.,potato,vegetable,29,1,"(-1.603078842163086, -0.801539421081543, [-1.495718002319336, -0.10736083984375])",335174458,bert-large-uncased
It is false that potato is a,vegetable.,potato,vegetable,29,-1,"(-1.983901023864746, -0.991950511932373, [-1.9124441146850586, -0.0714569091796875])",335174458,bert-large-uncased
It is true that parsnip is a,vegetable.,parsnip,vegetable,30,1,"(-5.988907337188721, -2.9944536685943604, [-5.7936482429504395, -0.19525909423828125])",335174458,bert-large-uncased
It is false that parsnip is a,vegetable.,parsnip,vegetable,30,-1,"(-7.159564971923828, -3.579782485961914, [-7.032320022583008, -0.1272449493408203])",335174458,bert-large-uncased
It is true that turnip green is a,vegetable.,turnip green,vegetable,31,1,"(-4.087014675140381, -2.0435073375701904, [-3.932033061981201, -0.1549816131591797])",335174458,bert-large-uncased
It is false that turnip green is a,vegetable.,turnip green,vegetable,31,-1,"(-4.183596134185791, -2.0917980670928955, [-4.103851795196533, -0.07974433898925781])",335174458,bert-large-uncased
It is true that collard is a,vegetable.,collard,vegetable,32,1,"(-7.383100986480713, -3.6915504932403564, [-7.201662540435791, -0.18143844604492188])",335174458,bert-large-uncased
It is false that collard is a,vegetable.,collard,vegetable,32,-1,"(-7.803483963012695, -3.9017419815063477, [-7.689271926879883, -0.1142120361328125])",335174458,bert-large-uncased
It is true that wax bean is a,vegetable.,wax bean,vegetable,33,1,"(-1.694899559020996, -0.847449779510498, [-1.5605058670043945, -0.13439369201660156])",335174458,bert-large-uncased
It is false that wax bean is a,vegetable.,wax bean,vegetable,33,-1,"(-2.10764217376709, -1.053821086883545, [-2.027085304260254, -0.08055686950683594])",335174458,bert-large-uncased
It is true that watercress is a,vegetable.,watercress,vegetable,34,1,"(-4.0400166511535645, -2.0200083255767822, [-3.817680835723877, -0.2223358154296875])",335174458,bert-large-uncased
It is false that watercress is a,vegetable.,watercress,vegetable,34,-1,"(-4.974898338317871, -2.4874491691589355, [-4.805106163024902, -0.16979217529296875])",335174458,bert-large-uncased
It is true that black eyed pea is a,vegetable.,black eyed pea,vegetable,35,1,"(-4.6311726570129395, -2.3155863285064697, [-4.5112385749816895, -0.11993408203125])",335174458,bert-large-uncased
It is false that black eyed pea is a,vegetable.,black eyed pea,vegetable,35,-1,"(-5.221317768096924, -2.610658884048462, [-5.149487018585205, -0.07183074951171875])",335174458,bert-large-uncased
It is true that leek is a,vegetable.,leek,vegetable,36,1,"(-3.881782054901123, -1.9408910274505615, [-3.7101988792419434, -0.1715831756591797])",335174458,bert-large-uncased
It is false that leek is a,vegetable.,leek,vegetable,36,-1,"(-5.270481586456299, -2.6352407932281494, [-5.1685662269592285, -0.10191535949707031])",335174458,bert-large-uncased
It is true that pepper is a,vegetable.,pepper,vegetable,37,1,"(-2.741602897644043, -1.3708014488220215, [-2.5857019424438477, -0.1559009552001953])",335174458,bert-large-uncased
It is false that pepper is a,vegetable.,pepper,vegetable,37,-1,"(-5.3311309814453125, -2.6655654907226562, [-5.241491317749023, -0.08963966369628906])",335174458,bert-large-uncased
It is true that sweet potato is a,vegetable.,sweet potato,vegetable,38,1,"(-1.8012876510620117, -0.9006438255310059, [-1.752995491027832, -0.04829216003417969])",335174458,bert-large-uncased
It is false that sweet potato is a,vegetable.,sweet potato,vegetable,38,-1,"(-1.9420709609985352, -0.9710354804992676, [-1.9126005172729492, -0.029470443725585938])",335174458,bert-large-uncased
It is true that yam is a,vegetable.,yam,vegetable,39,1,"(-2.5545482635498047, -1.2772741317749023, [-2.41766357421875, -0.1368846893310547])",335174458,bert-large-uncased
It is false that yam is a,vegetable.,yam,vegetable,39,-1,"(-3.683587074279785, -1.8417935371398926, [-3.6131486892700195, -0.07043838500976562])",335174458,bert-large-uncased
It is true that parsley is a,vegetable.,parsley,vegetable,40,1,"(-0.9596223831176758, -0.4798111915588379, [-0.7452688217163086, -0.2143535614013672])",335174458,bert-large-uncased
It is false that parsley is a,vegetable.,parsley,vegetable,40,-1,"(-1.04315185546875, -0.521575927734375, [-0.9478416442871094, -0.09531021118164062])",335174458,bert-large-uncased
It is true that endive is a,vegetable.,endive,vegetable,41,1,"(-8.330256462097168, -4.165128231048584, [-8.177210807800293, -0.153045654296875])",335174458,bert-large-uncased
It is false that endive is a,vegetable.,endive,vegetable,41,-1,"(-8.7594633102417, -4.37973165512085, [-8.67360782623291, -0.08585548400878906])",335174458,bert-large-uncased
It is true that rutabaga is a,vegetable.,rutabaga,vegetable,42,1,"(-3.4291911125183105, -1.7145955562591553, [-3.2932887077331543, -0.13590240478515625])",335174458,bert-large-uncased
It is false that rutabaga is a,vegetable.,rutabaga,vegetable,42,-1,"(-3.8822102546691895, -1.9411051273345947, [-3.8039517402648926, -0.07825851440429688])",335174458,bert-large-uncased
It is true that mushroom is a,vegetable.,mushroom,vegetable,43,1,"(-2.780506134033203, -1.3902530670166016, [-2.62664794921875, -0.15385818481445312])",335174458,bert-large-uncased
It is false that mushroom is a,vegetable.,mushroom,vegetable,43,-1,"(-3.6027164459228516, -1.8013582229614258, [-3.480823516845703, -0.12189292907714844])",335174458,bert-large-uncased
It is true that avocado is a,vegetable.,avocado,vegetable,44,1,"(-2.7695913314819336, -1.3847956657409668, [-2.672886848449707, -0.09670448303222656])",335174458,bert-large-uncased
It is false that avocado is a,vegetable.,avocado,vegetable,44,-1,"(-3.7747912406921387, -1.8873956203460693, [-3.712226390838623, -0.06256484985351562])",335174458,bert-large-uncased
It is true that rhubarb is a,vegetable.,rhubarb,vegetable,45,1,"(-2.2931385040283203, -1.1465692520141602, [-2.126514434814453, -0.1666240692138672])",335174458,bert-large-uncased
It is false that rhubarb is a,vegetable.,rhubarb,vegetable,45,-1,"(-2.5819005966186523, -1.2909502983093262, [-2.49759578704834, -0.0843048095703125])",335174458,bert-large-uncased
It is true that kale is a,vegetable.,kale,vegetable,46,1,"(-7.146533489227295, -3.5732667446136475, [-7.020932674407959, -0.12560081481933594])",335174458,bert-large-uncased
It is false that kale is a,vegetable.,kale,vegetable,46,-1,"(-7.514674663543701, -3.7573373317718506, [-7.442931652069092, -0.07174301147460938])",335174458,bert-large-uncased
It is true that escarole is a,vegetable.,escarole,vegetable,47,1,"(-7.259737014770508, -3.629868507385254, [-7.059368133544922, -0.20036888122558594])",335174458,bert-large-uncased
It is false that escarole is a,vegetable.,escarole,vegetable,47,-1,"(-7.478578567504883, -3.7392892837524414, [-7.328317642211914, -0.15026092529296875])",335174458,bert-large-uncased
It is true that sauerkraut is a,vegetable.,sauerkraut,vegetable,48,1,"(-4.506479263305664, -2.253239631652832, [-4.383876800537109, -0.12260246276855469])",335174458,bert-large-uncased
It is false that sauerkraut is a,vegetable.,sauerkraut,vegetable,48,-1,"(-4.547386646270752, -2.273693323135376, [-4.477779865264893, -0.06960678100585938])",335174458,bert-large-uncased
It is true that pickle is a,vegetable.,pickle,vegetable,49,1,"(-5.160479545593262, -2.580239772796631, [-5.0052995681762695, -0.1551799774169922])",335174458,bert-large-uncased
It is false that pickle is a,vegetable.,pickle,vegetable,49,-1,"(-5.459435939788818, -2.729717969894409, [-5.370717525482178, -0.08871841430664062])",335174458,bert-large-uncased
It is true that baked bean is a,vegetable.,baked bean,vegetable,50,1,"(-1.8058414459228516, -0.9029207229614258, [-1.7372493743896484, -0.06859207153320312])",335174458,bert-large-uncased
It is false that baked bean is a,vegetable.,baked bean,vegetable,50,-1,"(-2.027695655822754, -1.013847827911377, [-1.9867830276489258, -0.040912628173828125])",335174458,bert-large-uncased
It is true that pumpkin is a,vegetable.,pumpkin,vegetable,51,1,"(-4.807266712188721, -2.4036333560943604, [-4.681202411651611, -0.12606430053710938])",335174458,bert-large-uncased
It is false that pumpkin is a,vegetable.,pumpkin,vegetable,51,-1,"(-5.502683639526367, -2.7513418197631836, [-5.406959533691406, -0.09572410583496094])",335174458,bert-large-uncased
It is true that seaweed is a,vegetable.,seaweed,vegetable,52,1,"(-2.450253486633301, -1.2251267433166504, [-2.3039064407348633, -0.1463470458984375])",335174458,bert-large-uncased
It is false that seaweed is a,vegetable.,seaweed,vegetable,52,-1,"(-2.787734031677246, -1.393867015838623, [-2.719071388244629, -0.06866264343261719])",335174458,bert-large-uncased
It is true that garlic is a,vegetable.,garlic,vegetable,53,1,"(-3.39791202545166, -1.69895601272583, [-3.2634878158569336, -0.13442420959472656])",335174458,bert-large-uncased
It is false that garlic is a,vegetable.,garlic,vegetable,53,-1,"(-2.9979629516601562, -1.4989814758300781, [-2.9288692474365234, -0.06909370422363281])",335174458,bert-large-uncased
It is true that dandelion is a,vegetable.,dandelion,vegetable,54,1,"(-3.500978469848633, -1.7504892349243164, [-3.3239097595214844, -0.17706871032714844])",335174458,bert-large-uncased
It is false that dandelion is a,vegetable.,dandelion,vegetable,54,-1,"(-4.08614444732666, -2.04307222366333, [-3.957228660583496, -0.12891578674316406])",335174458,bert-large-uncased
It is true that peanut is a,vegetable.,peanut,vegetable,55,1,"(-4.548128604888916, -2.274064302444458, [-4.431395053863525, -0.11673355102539062])",335174458,bert-large-uncased
It is false that peanut is a,vegetable.,peanut,vegetable,55,-1,"(-4.716376781463623, -2.3581883907318115, [-4.628695964813232, -0.08768081665039062])",335174458,bert-large-uncased
It is true that rice is a,vegetable.,rice,vegetable,56,1,"(-1.7265605926513672, -0.8632802963256836, [-1.6099376678466797, -0.1166229248046875])",335174458,bert-large-uncased
It is false that rice is a,vegetable.,rice,vegetable,56,-1,"(-1.732015609741211, -0.8660078048706055, [-1.6703815460205078, -0.061634063720703125])",335174458,bert-large-uncased
It is true that an automobile is a,vehicle.,automobile,vehicle,1,1,"(-2.194028854370117, -1.0970144271850586, [-2.0763912200927734, -0.11763763427734375])",335174458,bert-large-uncased
It is false that an automobile is a,vehicle.,automobile,vehicle,1,-1,"(-2.6369714736938477, -1.3184857368469238, [-2.5442934036254883, -0.09267807006835938])",335174458,bert-large-uncased
It is true that a station wagon is a,vehicle.,station wagon,vehicle,2,1,"(-2.3672523498535156, -1.1836261749267578, [-2.2752857208251953, -0.09196662902832031])",335174458,bert-large-uncased
It is false that a station wagon is a,vehicle.,station wagon,vehicle,2,-1,"(-2.736935615539551, -1.3684678077697754, [-2.673037528991699, -0.06389808654785156])",335174458,bert-large-uncased
It is true that a truck is a,vehicle.,truck,vehicle,3,1,"(-3.064197540283203, -1.5320987701416016, [-2.971925735473633, -0.09227180480957031])",335174458,bert-large-uncased
It is false that a truck is a,vehicle.,truck,vehicle,3,-1,"(-2.8105573654174805, -1.4052786827087402, [-2.734450340270996, -0.07610702514648438])",335174458,bert-large-uncased
It is true that a car is a,vehicle.,car,vehicle,4,1,"(-2.7252540588378906, -1.3626270294189453, [-2.6130733489990234, -0.11218070983886719])",335174458,bert-large-uncased
It is false that a car is a,vehicle.,car,vehicle,4,-1,"(-3.2544994354248047, -1.6272497177124023, [-3.169139862060547, -0.08535957336425781])",335174458,bert-large-uncased
It is true that a bus is a,vehicle.,bus,vehicle,5,1,"(-3.4569339752197266, -1.7284669876098633, [-3.3348617553710938, -0.12207221984863281])",335174458,bert-large-uncased
It is false that a bus is a,vehicle.,bus,vehicle,5,-1,"(-3.7120189666748047, -1.8560094833374023, [-3.6280765533447266, -0.08394241333007812])",335174458,bert-large-uncased
It is true that a taxi is a,vehicle.,taxi,vehicle,6,1,"(-4.4271087646484375, -2.2135543823242188, [-4.329259872436523, -0.09784889221191406])",335174458,bert-large-uncased
It is false that a taxi is a,vehicle.,taxi,vehicle,6,-1,"(-4.382424354553223, -2.1912121772766113, [-4.321465492248535, -0.0609588623046875])",335174458,bert-large-uncased
It is true that a jeep is a,vehicle.,jeep,vehicle,7,1,"(-2.6450271606445312, -1.3225135803222656, [-2.55511474609375, -0.08991241455078125])",335174458,bert-large-uncased
It is false that a jeep is a,vehicle.,jeep,vehicle,7,-1,"(-2.9429712295532227, -1.4714856147766113, [-2.879763603210449, -0.06320762634277344])",335174458,bert-large-uncased
It is true that an ambulance is a,vehicle.,ambulance,vehicle,8,1,"(-4.334286689758301, -2.1671433448791504, [-4.2410078048706055, -0.09327888488769531])",335174458,bert-large-uncased
It is false that an ambulance is a,vehicle.,ambulance,vehicle,8,-1,"(-4.8206658363342285, -2.4103329181671143, [-4.755606174468994, -0.06505966186523438])",335174458,bert-large-uncased
It is true that a motorcycle is a,vehicle.,motorcycle,vehicle,9,1,"(-2.7283477783203125, -1.3641738891601562, [-2.6239013671875, -0.1044464111328125])",335174458,bert-large-uncased
It is false that a motorcycle is a,vehicle.,motorcycle,vehicle,9,-1,"(-3.249958038330078, -1.624979019165039, [-3.1858749389648438, -0.06408309936523438])",335174458,bert-large-uncased
It is true that a streetcar is a,vehicle.,streetcar,vehicle,10,1,"(-3.3900537490844727, -1.6950268745422363, [-3.2512731552124023, -0.1387805938720703])",335174458,bert-large-uncased
It is false that a streetcar is a,vehicle.,streetcar,vehicle,10,-1,"(-3.462836265563965, -1.7314181327819824, [-3.370835304260254, -0.09200096130371094])",335174458,bert-large-uncased
It is true that a van is a,vehicle.,van,vehicle,11,1,"(-2.5584182739257812, -1.2792091369628906, [-2.4649124145507812, -0.093505859375])",335174458,bert-large-uncased
It is false that a van is a,vehicle.,van,vehicle,11,-1,"(-2.6047449111938477, -1.3023724555969238, [-2.5487680435180664, -0.05597686767578125])",335174458,bert-large-uncased
It is true that a honda is a,vehicle.,Honda,vehicle,12,1,"(-4.968358516693115, -2.4841792583465576, [-4.8721137046813965, -0.09624481201171875])",335174458,bert-large-uncased
It is false that a honda is a,vehicle.,Honda,vehicle,12,-1,"(-5.090452194213867, -2.5452260971069336, [-5.028608322143555, -0.0618438720703125])",335174458,bert-large-uncased
It is true that a cable car is a,vehicle.,cable car,vehicle,13,1,"(-3.7567405700683594, -1.8783702850341797, [-3.626556396484375, -0.13018417358398438])",335174458,bert-large-uncased
It is false that a cable car is a,vehicle.,cable car,vehicle,13,-1,"(-4.208963394165039, -2.1044816970825195, [-4.121315002441406, -0.08764839172363281])",335174458,bert-large-uncased
It is true that a train is a,vehicle.,train,vehicle,14,1,"(-4.093214988708496, -2.046607494354248, [-3.950798988342285, -0.14241600036621094])",335174458,bert-large-uncased
It is false that a train is a,vehicle.,train,vehicle,14,-1,"(-4.3418121337890625, -2.1709060668945312, [-4.242439270019531, -0.09937286376953125])",335174458,bert-large-uncased
It is true that a trolley is a,vehicle.,trolley,vehicle,15,1,"(-3.9168481826782227, -1.9584240913391113, [-3.763888359069824, -0.15295982360839844])",335174458,bert-large-uncased
It is false that a trolley is a,vehicle.,trolley,vehicle,15,-1,"(-4.049877166748047, -2.0249385833740234, [-3.9427318572998047, -0.10714530944824219])",335174458,bert-large-uncased
It is true that a bicycle is a,vehicle.,bicycle,vehicle,16,1,"(-3.86196231842041, -1.930981159210205, [-3.728976249694824, -0.13298606872558594])",335174458,bert-large-uncased
It is false that a bicycle is a,vehicle.,bicycle,vehicle,16,-1,"(-4.237782955169678, -2.118891477584839, [-4.157651424407959, -0.08013153076171875])",335174458,bert-large-uncased
It is true that a carriage is a,vehicle.,carriage,vehicle,17,1,"(-2.3996477127075195, -1.1998238563537598, [-2.1876115798950195, -0.2120361328125])",335174458,bert-large-uncased
It is false that a carriage is a,vehicle.,carriage,vehicle,17,-1,"(-2.8323707580566406, -1.4161853790283203, [-2.701478958129883, -0.1308917999267578])",335174458,bert-large-uncased
It is true that an airplane is a,vehicle.,airplane,vehicle,18,1,"(-4.1429901123046875, -2.0714950561523438, [-4.020177841186523, -0.12281227111816406])",335174458,bert-large-uncased
It is false that an airplane is a,vehicle.,airplane,vehicle,18,-1,"(-4.515678882598877, -2.2578394412994385, [-4.425570011138916, -0.09010887145996094])",335174458,bert-large-uncased
It is true that a bike is a,vehicle.,bike,vehicle,19,1,"(-3.3235225677490234, -1.6617612838745117, [-3.2192535400390625, -0.10426902770996094])",335174458,bert-large-uncased
It is false that a bike is a,vehicle.,bike,vehicle,19,-1,"(-3.925405979156494, -1.962702989578247, [-3.8486390113830566, -0.0767669677734375])",335174458,bert-large-uncased
It is true that a boat is a,vehicle.,boat,vehicle,20,1,"(-5.5874505043029785, -2.7937252521514893, [-5.442110538482666, -0.1453399658203125])",335174458,bert-large-uncased
It is false that a boat is a,vehicle.,boat,vehicle,20,-1,"(-5.508143901824951, -2.7540719509124756, [-5.398282527923584, -0.10986137390136719])",335174458,bert-large-uncased
It is true that a jet is a,vehicle.,jet,vehicle,21,1,"(-5.362536430358887, -2.6812682151794434, [-5.234234809875488, -0.12830162048339844])",335174458,bert-large-uncased
It is false that a jet is a,vehicle.,jet,vehicle,21,-1,"(-5.204063892364502, -2.602031946182251, [-5.116825580596924, -0.08723831176757812])",335174458,bert-large-uncased
It is true that a ship is a,vehicle.,ship,vehicle,22,1,"(-6.5268425941467285, -3.2634212970733643, [-6.399237155914307, -0.12760543823242188])",335174458,bert-large-uncased
It is false that a ship is a,vehicle.,ship,vehicle,22,-1,"(-5.9922051429748535, -2.9961025714874268, [-5.8826375007629395, -0.10956764221191406])",335174458,bert-large-uncased
It is true that a scooter is a,vehicle.,scooter,vehicle,23,1,"(-2.6746835708618164, -1.3373417854309082, [-2.5729150772094727, -0.10176849365234375])",335174458,bert-large-uncased
It is false that a scooter is a,vehicle.,scooter,vehicle,23,-1,"(-2.996466636657715, -1.4982333183288574, [-2.926764488220215, -0.0697021484375])",335174458,bert-large-uncased
It is true that a tractor is a,vehicle.,tractor,vehicle,24,1,"(-2.9925785064697266, -1.4962892532348633, [-2.878702163696289, -0.1138763427734375])",335174458,bert-large-uncased
It is false that a tractor is a,vehicle.,tractor,vehicle,24,-1,"(-3.368655204772949, -1.6843276023864746, [-3.290713310241699, -0.07794189453125])",335174458,bert-large-uncased
It is true that a wagon is a,vehicle.,wagon,vehicle,25,1,"(-2.79913330078125, -1.399566650390625, [-2.661041259765625, -0.138092041015625])",335174458,bert-large-uncased
It is false that a wagon is a,vehicle.,wagon,vehicle,25,-1,"(-3.1863222122192383, -1.5931611061096191, [-3.0713682174682617, -0.11495399475097656])",335174458,bert-large-uncased
It is true that a subway is a,vehicle.,subway,vehicle,26,1,"(-5.663875579833984, -2.831937789916992, [-5.543552398681641, -0.12032318115234375])",335174458,bert-large-uncased
It is false that a subway is a,vehicle.,subway,vehicle,26,-1,"(-5.436553955078125, -2.7182769775390625, [-5.345197677612305, -0.09135627746582031])",335174458,bert-large-uncased
It is true that a trailer is a,vehicle.,trailer,vehicle,27,1,"(-3.682356834411621, -1.8411784172058105, [-3.58882999420166, -0.09352684020996094])",335174458,bert-large-uncased
It is false that a trailer is a,vehicle.,trailer,vehicle,27,-1,"(-2.734251022338867, -1.3671255111694336, [-2.6613101959228516, -0.07294082641601562])",335174458,bert-large-uncased
It is true that a cart is a,vehicle.,cart,vehicle,28,1,"(-3.6048479080200195, -1.8024239540100098, [-3.440096855163574, -0.1647510528564453])",335174458,bert-large-uncased
It is false that a cart is a,vehicle.,cart,vehicle,28,-1,"(-4.1364359855651855, -2.0682179927825928, [-4.0152716636657715, -0.12116432189941406])",335174458,bert-large-uncased
It is true that a wheelchair is a,vehicle.,wheelchair,vehicle,29,1,"(-4.3414812088012695, -2.1707406044006348, [-4.258440971374512, -0.08304023742675781])",335174458,bert-large-uncased
It is false that a wheelchair is a,vehicle.,wheelchair,vehicle,29,-1,"(-4.011946678161621, -2.0059733390808105, [-3.9495973587036133, -0.06234931945800781])",335174458,bert-large-uncased
It is true that a yacht is a,vehicle.,yacht,vehicle,30,1,"(-4.875214576721191, -2.4376072883605957, [-4.745842933654785, -0.12937164306640625])",335174458,bert-large-uncased
It is false that a yacht is a,vehicle.,yacht,vehicle,30,-1,"(-5.002541542053223, -2.5012707710266113, [-4.913542747497559, -0.08899879455566406])",335174458,bert-large-uncased
It is true that a tank is a,vehicle.,tank,vehicle,31,1,"(-3.6636362075805664, -1.8318181037902832, [-3.5239973068237305, -0.13963890075683594])",335174458,bert-large-uncased
It is false that a tank is a,vehicle.,tank,vehicle,31,-1,"(-3.938488006591797, -1.9692440032958984, [-3.853433609008789, -0.08505439758300781])",335174458,bert-large-uncased
It is true that a go-cart is a,vehicle.,go-cart,vehicle,32,1,"(-3.2554845809936523, -1.6277422904968262, [-3.1262426376342773, -0.129241943359375])",335174458,bert-large-uncased
It is false that a go-cart is a,vehicle.,go-cart,vehicle,32,-1,"(-3.8020167350769043, -1.9010083675384521, [-3.7075133323669434, -0.09450340270996094])",335174458,bert-large-uncased
It is true that a rowboat is a,vehicle.,rowboat,vehicle,33,1,"(-5.618521690368652, -2.809260845184326, [-5.500641822814941, -0.11787986755371094])",335174458,bert-large-uncased
It is false that a rowboat is a,vehicle.,rowboat,vehicle,33,-1,"(-5.356767654418945, -2.6783838272094727, [-5.25349235534668, -0.10327529907226562])",335174458,bert-large-uncased
It is true that a dogsled is a,vehicle.,dogsled,vehicle,34,1,"(-7.49882698059082, -3.74941349029541, [-7.336677551269531, -0.16214942932128906])",335174458,bert-large-uncased
It is false that a dogsled is a,vehicle.,dogsled,vehicle,34,-1,"(-7.570174217224121, -3.7850871086120605, [-7.442839622497559, -0.1273345947265625])",335174458,bert-large-uncased
It is true that a tricycle is a,vehicle.,tricycle,vehicle,35,1,"(-4.651612758636475, -2.3258063793182373, [-4.563413143157959, -0.08819961547851562])",335174458,bert-large-uncased
It is false that a tricycle is a,vehicle.,tricycle,vehicle,35,-1,"(-6.0586256980896, -3.0293128490448, [-5.999558925628662, -0.0590667724609375])",335174458,bert-large-uncased
It is true that a canoe is a,vehicle.,canoe,vehicle,36,1,"(-5.486135005950928, -2.743067502975464, [-5.337680339813232, -0.1484546661376953])",335174458,bert-large-uncased
It is false that a canoe is a,vehicle.,canoe,vehicle,36,-1,"(-5.707924842834473, -2.8539624214172363, [-5.597552299499512, -0.11037254333496094])",335174458,bert-large-uncased
It is true that a raft is a,vehicle.,raft,vehicle,37,1,"(-6.666110992431641, -3.3330554962158203, [-6.544437408447266, -0.121673583984375])",335174458,bert-large-uncased
It is false that a raft is a,vehicle.,raft,vehicle,37,-1,"(-6.3204803466796875, -3.1602401733398438, [-6.218713760375977, -0.10176658630371094])",335174458,bert-large-uncased
It is true that a submarine is a,vehicle.,submarine,vehicle,38,1,"(-7.676247596740723, -3.8381237983703613, [-7.53067684173584, -0.1455707550048828])",335174458,bert-large-uncased
It is false that a submarine is a,vehicle.,submarine,vehicle,38,-1,"(-6.985157012939453, -3.4925785064697266, [-6.878696441650391, -0.1064605712890625])",335174458,bert-large-uncased
It is true that a sled is a,vehicle.,sled,vehicle,39,1,"(-2.270432472229004, -1.135216236114502, [-2.1450796127319336, -0.1253528594970703])",335174458,bert-large-uncased
It is false that a sled is a,vehicle.,sled,vehicle,39,-1,"(-2.6869544982910156, -1.3434772491455078, [-2.608173370361328, -0.0787811279296875])",335174458,bert-large-uncased
It is true that a horse is a,vehicle.,horse,vehicle,40,1,"(-6.551042556762695, -3.2755212783813477, [-6.369220733642578, -0.1818218231201172])",335174458,bert-large-uncased
It is false that a horse is a,vehicle.,horse,vehicle,40,-1,"(-7.297576427459717, -3.6487882137298584, [-7.14754056930542, -0.15003585815429688])",335174458,bert-large-uncased
It is true that a rocket is a,vehicle.,rocket,vehicle,41,1,"(-5.251379013061523, -2.6256895065307617, [-5.103456497192383, -0.14792251586914062])",335174458,bert-large-uncased
It is false that a rocket is a,vehicle.,rocket,vehicle,41,-1,"(-5.236881256103516, -2.618440628051758, [-5.140035629272461, -0.09684562683105469])",335174458,bert-large-uncased
It is true that a blimp is a,vehicle.,blimp,vehicle,42,1,"(-5.713534832000732, -2.856767416000366, [-5.591214656829834, -0.12232017517089844])",335174458,bert-large-uncased
It is false that a blimp is a,vehicle.,blimp,vehicle,42,-1,"(-5.764995098114014, -2.882497549057007, [-5.693780422210693, -0.07121467590332031])",335174458,bert-large-uncased
It is true that a skate is a,vehicle.,skate,vehicle,43,1,"(-6.086207866668701, -3.0431039333343506, [-5.9476141929626465, -0.1385936737060547])",335174458,bert-large-uncased
It is false that a skate is a,vehicle.,skate,vehicle,43,-1,"(-6.810169696807861, -3.4050848484039307, [-6.695972919464111, -0.11419677734375])",335174458,bert-large-uncased
It is true that a camel is a,vehicle.,camel,vehicle,44,1,"(-7.868899822235107, -3.9344499111175537, [-7.729268550872803, -0.1396312713623047])",335174458,bert-large-uncased
It is false that a camel is a,vehicle.,camel,vehicle,44,-1,"(-8.187410354614258, -4.093705177307129, [-8.086212158203125, -0.10119819641113281])",335174458,bert-large-uncased
It is true that feet are,vehicles.,feet,vehicle,45,1,"(-11.010313987731934, -5.505156993865967, [-10.863387107849121, -0.1469268798828125])",335174458,bert-large-uncased
It is false that feet are,vehicles.,feet,vehicle,45,-1,"(-11.09202766418457, -5.546013832092285, [-10.969985961914062, -0.12204170227050781])",335174458,bert-large-uncased
It is true that a ski is a,vehicle.,ski,vehicle,46,1,"(-4.4801201820373535, -2.2400600910186768, [-4.351585865020752, -0.12853431701660156])",335174458,bert-large-uncased
It is false that a ski is a,vehicle.,ski,vehicle,46,-1,"(-5.2336225509643555, -2.6168112754821777, [-5.1334733963012695, -0.10014915466308594])",335174458,bert-large-uncased
It is true that a skateboard is a,vehicle.,skateboard,vehicle,47,1,"(-4.574939727783203, -2.2874698638916016, [-4.481590270996094, -0.09334945678710938])",335174458,bert-large-uncased
It is false that a skateboard is a,vehicle.,skateboard,vehicle,47,-1,"(-4.815472602844238, -2.407736301422119, [-4.762145042419434, -0.05332756042480469])",335174458,bert-large-uncased
It is true that a wheelbarrow is a,vehicle.,wheelbarrow,vehicle,48,1,"(-4.28871488571167, -2.144357442855835, [-4.131072521209717, -0.15764236450195312])",335174458,bert-large-uncased
It is false that a wheelbarrow is a,vehicle.,wheelbarrow,vehicle,48,-1,"(-4.4923906326293945, -2.2461953163146973, [-4.388169288635254, -0.10422134399414062])",335174458,bert-large-uncased
